Kommunkod	Region	År	Befolkning
1445	1445 Essunga	2060	6429
1446	1446 Karlsborg	2060	7079
1447	1447 Gullspång	2060	5096
1452	1452 Tranemo	2060	12860
1460	1460 Bengtsfors	2060	8670
1461	1461 Mellerud	2060	9188
1462	1462 Lilla Edet	2060	18267
1463	1463 Mark	2060	43613
1465	1465 Svenljunga	2060	11984
1466	1466 Herrljunga	2060	10380
1470	1470 Vara	2060	18062
1471	1471 Götene	2060	13480
1472	1472 Tibro	2060	12365
1473	1473 Töreboda	2060	9191
1480	1480 Göteborg	2060	720985
1481	1481 Mölndal	2060	86904
1482	1482 Kungälv	2060	62668
1484	1484 Lysekil	2060	14230
1485	1485 Uddevalla	2060	66223
1486	1486 Strömstad	2060	14450
1487	1487 Vänersborg	2060	42718
1488	1488 Trollhättan	2060	67039
1489	1489 Alingsås	2060	49934
1490	1490 Borås	2060	134977
1491	1491 Ulricehamn	2060	28995
1492	1492 Åmål	2060	11576
1493	1493 Mariestad	2060	26319
1494	1494 Lidköping	2060	45376
1495	1495 Skara	2060	19137
1496	1496 Skövde	2060	67346
1497	1497 Hjo	2060	10280
1498	1498 Tidaholm	2060	13031
1499	1499 Falköping	2060	35151
1715	1715 Kil	2060	12538
1730	1730 Eda	2060	8011
1737	1737 Torsby	2060	10103
1760	1760 Storfors	2060	3624
1761	1761 Hammarö	2060	19667
1762	1762 Munkfors	2060	3591
1763	1763 Forshaga	2060	11812
1764	1764 Grums	2060	8788
1765	1765 Årjäng	2060	8730
1766	1766 Sunne	2060	12690
1780	1780 Karlstad	2060	107852
1781	1781 Kristinehamn	2060	22832
1782	1782 Filipstad	2060	8866
1783	1783 Hagfors	2060	9272
1784	1784 Arvika	2060	26119
1785	1785 Säffle	2060	13671
1814	1814 Lekeberg	2060	10975
1860	1860 Laxå	2060	5248
1861	1861 Hallsberg	2060	17517
1862	1862 Degerfors	2060	9697
1863	1863 Hällefors	2060	6261
1864	1864 Ljusnarsberg	2060	4654
1880	1880 Örebro	2060	190549
1881	1881 Kumla	2060	26603
1882	1882 Askersund	2060	11676
1883	1883 Karlskoga	2060	31002
1884	1884 Nora	2060	11355
1885	1885 Lindesberg	2060	22720
1904	1904 Skinnskatteberg	2060	4529
1907	1907 Surahammar	2060	10693
1960	1960 Kungsör	2060	9405
1961	1961 Hallstahammar	2060	19002
1962	1962 Norberg	2060	5369
1980	1980 Västerås	2060	190743
1981	1981 Sala	2060	25057
1982	1982 Fagersta	2060	13596
1983	1983 Köping	2060	27705
1984	1984 Arboga	2060	14924
2021	2021 Vansbro	2060	6351
2023	2023 Malung-Sälen	2060	9826
2026	2026 Gagnef	2060	11191
2029	2029 Leksand	2060	17017
2031	2031 Rättvik	2060	11544
2034	2034 Orsa	2060	6848
2039	2039 Älvdalen	2060	7029
2061	2061 Smedjebacken	2060	11233
2062	2062 Mora	2060	20946
2080	2080 Falun	2060	66065
2081	2081 Borlänge	2060	54534
2082	2082 Säter	2060	11506
2083	2083 Hedemora	2060	14711
2084	2084 Avesta	2060	22596
2085	2085 Ludvika	2060	26188
2101	2101 Ockelbo	2060	5514
2104	2104 Hofors	2060	9561
2121	2121 Ovanåker	2060	10910
2132	2132 Nordanstig	2060	9976
2161	2161 Ljusdal	2060	17401
2180	2180 Gävle	2060	113845
2181	2181 Sandviken	2060	39716
2182	2182 Söderhamn	2060	22200
2183	2183 Bollnäs	2060	25008
2184	2184 Hudiksvall	2060	37366
2260	2260 Ånge	2060	7972
2262	2262 Timrå	2060	16110
2280	2280 Härnösand	2060	22600
2281	2281 Sundsvall	2060	100869
2282	2282 Kramfors	2060	15338
2283	2283 Sollefteå	2060	15475
2284	2284 Örnsköldsvik	2060	52987
2303	2303 Ragunda	2060	4724
2305	2305 Bräcke	2060	5494
2309	2309 Krokom	2060	16111
2313	2313 Strömsund	2060	10261
2321	2321 Åre	2060	14269
2326	2326 Berg	2060	7101
2361	2361 Härjedalen	2060	9792
2380	2380 Östersund	2060	70410
2401	2401 Nordmaling	2060	7341
2403	2403 Bjurholm	2060	2590
2404	2404 Vindeln	2060	5704
2409	2409 Robertsfors	2060	7200
2417	2417 Norsjö	2060	3578
2418	2418 Malå	2060	2632
2421	2421 Storuman	2060	5458
2422	2422 Sorsele	2060	2239
2425	2425 Dorotea	2060	2110
2460	2460 Vännäs	2060	10052
2462	2462 Vilhelmina	2060	5402
2463	2463 Åsele	2060	2586
2480	2480 Umeå	2060	160895
2481	2481 Lycksele	2060	11865
2482	2482 Skellefteå	2060	73235
2505	2505 Arvidsjaur	2060	5886
2506	2506 Arjeplog	2060	2145
2510	2510 Jokkmokk	2060	3954
2513	2513 Överkalix	2060	2420
2514	2514 Kalix	2060	13716
2518	2518 Övertorneå	2060	3244
2521	2521 Pajala	2060	4877
2523	2523 Gällivare	2060	15103
2560	2560 Älvsbyn	2060	6932
2580	2580 Luleå	2060	83350
2581	2581 Piteå	2060	42141
2582	2582 Boden	2060	26036
2583	2583 Haparanda	2060	8507
2584	2584 Kiruna	2060	20456
0114	0114 Upplands Väsby	2061	60598
0115	0115 Vallentuna	2061	45758
0117	0117 Österåker	2061	63865
0120	0120 Värmdö	2061	61066
0123	0123 Järfälla	2061	108432
0125	0125 Ekerö	2061	36072
0126	0126 Huddinge	2061	140311
0127	0127 Botkyrka	2061	131727
0128	0128 Salem	2061	22742
0136	0136 Haninge	2061	124891
0138	0138 Tyresö	2061	61790
0139	0139 Upplands-Bro	2061	40452
0140	0140 Nykvarn	2061	15637
0160	0160 Täby	2061	91227
0162	0162 Danderyd	2061	35796
0163	0163 Sollentuna	2061	91113
0180	0180 Stockholm	2061	1298679
0181	0181 Södertälje	2061	123913
0182	0182 Nacka	2061	139555
0183	0183 Sundbyberg	2061	71136
0184	0184 Solna	2061	105250
0186	0186 Lidingö	2061	56963
0187	0187 Vaxholm	2061	14386
0188	0188 Norrtälje	2061	82973
0191	0191 Sigtuna	2061	62457
0192	0192 Nynäshamn	2061	35655
0305	0305 Håbo	2061	27866
0319	0319 Älvkarleby	2061	10928
0330	0330 Knivsta	2061	28299
0331	0331 Heby	2061	17517
0360	0360 Tierp	2061	25763
0380	0380 Uppsala	2061	311363
0381	0381 Enköping	2061	63444
0382	0382 Östhammar	2061	26695
0428	0428 Vingåker	2061	9173
0461	0461 Gnesta	2061	14000
0480	0480 Nyköping	2061	66942
0481	0481 Oxelösund	2061	13210
0482	0482 Flen	2061	16021
0483	0483 Katrineholm	2061	38575
0484	0484 Eskilstuna	2061	120570
0486	0486 Strängnäs	2061	47349
0488	0488 Trosa	2061	20775
0509	0509 Ödeshög	2061	5638
0512	0512 Ydre	2061	3944
0513	0513 Kinda	2061	10956
0560	0560 Boxholm	2061	6064
0561	0561 Åtvidaberg	2061	11792
0562	0562 Finspång	2061	23023
0563	0563 Valdemarsvik	2061	7545
0580	0580 Linköping	2061	202042
0581	0581 Norrköping	2061	170303
0582	0582 Söderköping	2061	16672
0583	0583 Motala	2061	46298
0584	0584 Vadstena	2061	8492
0586	0586 Mjölby	2061	33063
0604	0604 Aneby	2061	7563
0617	0617 Gnosjö	2061	9618
0642	0642 Mullsjö	2061	8194
0643	0643 Habo	2061	16397
0662	0662 Gislaved	2061	29213
0665	0665 Vaggeryd	2061	17827
0680	0680 Jönköping	2061	174691
0682	0682 Nässjö	2061	33451
0683	0683 Värnamo	2061	38104
0684	0684 Sävsjö	2061	11482
0685	0685 Vetlanda	2061	27824
0686	0686 Eksjö	2061	18965
0687	0687 Tranås	2061	19572
0760	0760 Uppvidinge	2061	8275
0761	0761 Lessebo	2061	8024
0763	0763 Tingsryd	2061	12342
0764	0764 Alvesta	2061	20388
0765	0765 Älmhult	2061	20160
0767	0767 Markaryd	2061	11359
0780	0780 Växjö	2061	114698
0781	0781 Ljungby	2061	30021
0821	0821 Högsby	2061	5035
0834	0834 Torsås	2061	7111
0840	0840 Mörbylånga	2061	17131
0860	0860 Hultsfred	2061	12954
0861	0861 Mönsterås	2061	12738
0862	0862 Emmaboda	2061	9105
0880	0880 Kalmar	2061	83318
0881	0881 Nybro	2061	19449
0882	0882 Oskarshamn	2061	25929
0883	0883 Västervik	2061	35746
0884	0884 Vimmerby	2061	14627
0885	0885 Borgholm	2061	10384
0980	0980 Gotland	2061	69356
1060	1060 Olofström	2061	12844
1080	1080 Karlskrona	2061	69381
1081	1081 Ronneby	2061	28185
1082	1082 Karlshamn	2061	32187
1083	1083 Sölvesborg	2061	18469
1214	1214 Svalöv	2061	16349
1230	1230 Staffanstorp	2061	33210
1231	1231 Burlöv	2061	24634
1233	1233 Vellinge	2061	46787
1256	1256 Östra Göinge	2061	15445
1257	1257 Örkelljunga	2061	11917
1260	1260 Bjuv	2061	20416
1261	1261 Kävlinge	2061	38643
1262	1262 Lomma	2061	29422
1263	1263 Svedala	2061	30017
1264	1264 Skurup	2061	20024
1265	1265 Sjöbo	2061	23296
1266	1266 Hörby	2061	18241
1267	1267 Höör	2061	20766
1270	1270 Tomelilla	2061	15710
1272	1272 Bromölla	2061	13367
1273	1273 Osby	2061	14262
1275	1275 Perstorp	2061	9154
1276	1276 Klippan	2061	20080
1277	1277 Åstorp	2061	21554
1278	1278 Båstad	2061	18475
1280	1280 Malmö	2061	449106
1281	1281 Lund	2061	153152
1282	1282 Landskrona	2061	55082
1283	1283 Helsingborg	2061	185677
1284	1284 Höganäs	2061	33171
1285	1285 Eslöv	2061	45491
1286	1286 Ystad	2061	37644
1287	1287 Trelleborg	2061	61376
1290	1290 Kristianstad	2061	98022
1291	1291 Simrishamn	2061	22072
1292	1292 Ängelholm	2061	52915
1293	1293 Hässleholm	2061	56282
1315	1315 Hylte	2061	10392
1380	1380 Halmstad	2061	129277
1381	1381 Laholm	2061	31486
1382	1382 Falkenberg	2061	56960
1383	1383 Varberg	2061	83751
1384	1384 Kungsbacka	2061	105808
1401	1401 Härryda	2061	48181
1402	1402 Partille	2061	49501
1407	1407 Öckerö	2061	13977
1415	1415 Stenungsund	2061	32973
1419	1419 Tjörn	2061	18592
1421	1421 Orust	2061	16452
1427	1427 Sotenäs	2061	10028
1430	1430 Munkedal	2061	11239
1435	1435 Tanum	2061	14336
1438	1438 Dals-Ed	2061	4687
1439	1439 Färgelanda	2061	6807
1440	1440 Ale	2061	41773
1441	1441 Lerum	2061	54158
1442	1442 Vårgårda	2061	14680
1443	1443 Bollebygd	2061	12041
1444	1444 Grästorp	2061	6933
1445	1445 Essunga	2061	6449
1446	1446 Karlsborg	2061	7101
1447	1447 Gullspång	2061	5107
1452	1452 Tranemo	2061	12895
1460	1460 Bengtsfors	2061	8686
1461	1461 Mellerud	2061	9212
1462	1462 Lilla Edet	2061	18337
1463	1463 Mark	2061	43885
1465	1465 Svenljunga	2061	12024
1466	1466 Herrljunga	2061	10409
1470	1470 Vara	2061	18119
1471	1471 Götene	2061	13510
1472	1472 Tibro	2061	12401
1473	1473 Töreboda	2061	9215
1480	1480 Göteborg	2061	723466
1481	1481 Mölndal	2061	87203
1482	1482 Kungälv	2061	62926
1484	1484 Lysekil	2061	14260
1485	1485 Uddevalla	2061	66423
1486	1486 Strömstad	2061	14478
1487	1487 Vänersborg	2061	42833
1488	1488 Trollhättan	2061	67238
1489	1489 Alingsås	2061	50124
1490	1490 Borås	2061	135425
1491	1491 Ulricehamn	2061	29097
1492	1492 Åmål	2061	11595
1493	1493 Mariestad	2061	26395
1494	1494 Lidköping	2061	45511
1495	1495 Skara	2061	19182
1496	1496 Skövde	2061	67591
1497	1497 Hjo	2061	10315
1498	1498 Tidaholm	2061	13063
1499	1499 Falköping	2061	35228
1715	1715 Kil	2061	12563
1730	1730 Eda	2061	8016
1737	1737 Torsby	2061	10127
1760	1760 Storfors	2061	3631
1761	1761 Hammarö	2061	19725
1762	1762 Munkfors	2061	3598
1763	1763 Forshaga	2061	11833
1764	1764 Grums	2061	8802
1765	1765 Årjäng	2061	8725
1766	1766 Sunne	2061	12706
1780	1780 Karlstad	2061	108137
1781	1781 Kristinehamn	2061	22861
1782	1782 Filipstad	2061	8876
1783	1783 Hagfors	2061	9274
1784	1784 Arvika	2061	26206
1785	1785 Säffle	2061	13676
1814	1814 Lekeberg	2061	11018
1860	1860 Laxå	2061	5259
1861	1861 Hallsberg	2061	17565
1862	1862 Degerfors	2061	9719
1863	1863 Hällefors	2061	6274
1864	1864 Ljusnarsberg	2061	4681
1880	1880 Örebro	2061	191220
1881	1881 Kumla	2061	26740
1882	1882 Askersund	2061	11708
1883	1883 Karlskoga	2061	31073
1884	1884 Nora	2061	11386
1885	1885 Lindesberg	2061	22770
1904	1904 Skinnskatteberg	2061	4545
1907	1907 Surahammar	2061	10728
1960	1960 Kungsör	2061	9432
1961	1961 Hallstahammar	2061	19071
1962	1962 Norberg	2061	5384
1980	1980 Västerås	2061	191388
1981	1981 Sala	2061	25127
1982	1982 Fagersta	2061	13633
1983	1983 Köping	2061	27776
1984	1984 Arboga	2061	14966
2021	2021 Vansbro	2061	6359
2023	2023 Malung-Sälen	2061	9842
2026	2026 Gagnef	2061	11220
2029	2029 Leksand	2061	17060
2031	2031 Rättvik	2061	11574
2034	2034 Orsa	2061	6862
2039	2039 Älvdalen	2061	7056
2061	2061 Smedjebacken	2061	11262
2062	2062 Mora	2061	20995
2080	2080 Falun	2061	66266
2081	2081 Borlänge	2061	54636
2082	2082 Säter	2061	11533
2083	2083 Hedemora	2061	14738
2084	2084 Avesta	2061	22640
2085	2085 Ludvika	2061	26236
2101	2101 Ockelbo	2061	5521
2104	2104 Hofors	2061	9582
2121	2121 Ovanåker	2061	10923
2132	2132 Nordanstig	2061	10021
2161	2161 Ljusdal	2061	17426
2180	2180 Gävle	2061	114119
2181	2181 Sandviken	2061	39774
2182	2182 Söderhamn	2061	22214
2183	2183 Bollnäs	2061	25040
2184	2184 Hudiksvall	2061	37440
2260	2260 Ånge	2061	7973
2262	2262 Timrå	2061	16105
2280	2280 Härnösand	2061	22611
2281	2281 Sundsvall	2061	101121
2282	2282 Kramfors	2061	15342
2283	2283 Sollefteå	2061	15474
2284	2284 Örnsköldsvik	2061	53023
2303	2303 Ragunda	2061	4734
2305	2305 Bräcke	2061	5504
2309	2309 Krokom	2061	16155
2313	2313 Strömsund	2061	10296
2321	2321 Åre	2061	14314
2326	2326 Berg	2061	7131
2361	2361 Härjedalen	2061	9815
2380	2380 Östersund	2061	70617
2401	2401 Nordmaling	2061	7362
2403	2403 Bjurholm	2061	2598
2404	2404 Vindeln	2061	5721
2409	2409 Robertsfors	2061	7224
2417	2417 Norsjö	2061	3585
2418	2418 Malå	2061	2636
2421	2421 Storuman	2061	5468
2422	2422 Sorsele	2061	2243
2425	2425 Dorotea	2061	2114
2460	2460 Vännäs	2061	10084
2462	2462 Vilhelmina	2061	5408
2463	2463 Åsele	2061	2593
2480	2480 Umeå	2061	161541
2481	2481 Lycksele	2061	11891
2482	2482 Skellefteå	2061	73396
2505	2505 Arvidsjaur	2061	5906
2506	2506 Arjeplog	2061	2145
2510	2510 Jokkmokk	2061	3956
2513	2513 Överkalix	2061	2420
2514	2514 Kalix	2061	13720
2518	2518 Övertorneå	2061	3247
2521	2521 Pajala	2061	4881
2523	2523 Gällivare	2061	15134
2560	2560 Älvsbyn	2061	6934
2580	2580 Luleå	2061	83521
2581	2581 Piteå	2061	42209
2582	2582 Boden	2061	26065
2583	2583 Haparanda	2061	8528
2584	2584 Kiruna	2061	20505
0114	0114 Upplands Väsby	2062	60767
0115	0115 Vallentuna	2062	46001
0117	0117 Österåker	2062	64083
0120	0120 Värmdö	2062	61279
0123	0123 Järfälla	2062	108756
0125	0125 Ekerö	2062	36180
0126	0126 Huddinge	2062	140674
0127	0127 Botkyrka	2062	132360
0128	0128 Salem	2062	22861
0136	0136 Haninge	2062	125286
0138	0138 Tyresö	2062	61984
0139	0139 Upplands-Bro	2062	40566
0140	0140 Nykvarn	2062	15695
0160	0160 Täby	2062	91504
0162	0162 Danderyd	2062	35879
0163	0163 Sollentuna	2062	91345
0180	0180 Stockholm	2062	1305368
0181	0181 Södertälje	2062	124235
0182	0182 Nacka	2062	140009
0183	0183 Sundbyberg	2062	71341
0184	0184 Solna	2062	105530
0186	0186 Lidingö	2062	57128
0187	0187 Vaxholm	2062	14427
0188	0188 Norrtälje	2062	83287
0191	0191 Sigtuna	2062	62599
0192	0192 Nynäshamn	2062	35760
0305	0305 Håbo	2062	27968
0319	0319 Älvkarleby	2062	10966
0330	0330 Knivsta	2062	28420
0331	0331 Heby	2062	17591
0360	0360 Tierp	2062	25870
0380	0380 Uppsala	2062	312647
0381	0381 Enköping	2062	63731
0382	0382 Östhammar	2062	26812
0428	0428 Vingåker	2062	9199
0461	0461 Gnesta	2062	14053
0480	0480 Nyköping	2062	67166
0481	0481 Oxelösund	2062	13255
0482	0482 Flen	2062	16066
0483	0483 Katrineholm	2062	38683
0484	0484 Eskilstuna	2062	120896
0486	0486 Strängnäs	2062	47521
0488	0488 Trosa	2062	20870
0509	0509 Ödeshög	2062	5655
0512	0512 Ydre	2062	3955
0513	0513 Kinda	2062	10989
0560	0560 Boxholm	2062	6081
0561	0561 Åtvidaberg	2062	11823
0562	0562 Finspång	2062	23091
0563	0563 Valdemarsvik	2062	7568
0580	0580 Linköping	2062	202776
0581	0581 Norrköping	2062	170893
0582	0582 Söderköping	2062	16730
0583	0583 Motala	2062	46411
0584	0584 Vadstena	2062	8521
0586	0586 Mjölby	2062	33176
0604	0604 Aneby	2062	7585
0617	0617 Gnosjö	2062	9635
0642	0642 Mullsjö	2062	8219
0643	0643 Habo	2062	16460
0662	0662 Gislaved	2062	29249
0665	0665 Vaggeryd	2062	17889
0680	0680 Jönköping	2062	175288
0682	0682 Nässjö	2062	33524
0683	0683 Värnamo	2062	38198
0684	0684 Sävsjö	2062	11503
0685	0685 Vetlanda	2062	27874
0686	0686 Eksjö	2062	19019
0687	0687 Tranås	2062	19615
0760	0760 Uppvidinge	2062	8289
0761	0761 Lessebo	2062	8037
0763	0763 Tingsryd	2062	12369
0764	0764 Alvesta	2062	20432
0765	0765 Älmhult	2062	20203
0767	0767 Markaryd	2062	11388
0780	0780 Växjö	2062	115089
0781	0781 Ljungby	2062	30079
0821	0821 Högsby	2062	5044
0834	0834 Torsås	2062	7127
0840	0840 Mörbylånga	2062	17174
0860	0860 Hultsfred	2062	12980
0861	0861 Mönsterås	2062	12762
0862	0862 Emmaboda	2062	9120
0880	0880 Kalmar	2062	83574
0881	0881 Nybro	2062	19482
0882	0882 Oskarshamn	2062	25959
0883	0883 Västervik	2062	35811
0884	0884 Vimmerby	2062	14649
0885	0885 Borgholm	2062	10409
0980	0980 Gotland	2062	69591
1060	1060 Olofström	2062	12869
1080	1080 Karlskrona	2062	69538
1081	1081 Ronneby	2062	28218
1082	1082 Karlshamn	2062	32243
1083	1083 Sölvesborg	2062	18516
1214	1214 Svalöv	2062	16398
1230	1230 Staffanstorp	2062	33324
1231	1231 Burlöv	2062	24711
1233	1233 Vellinge	2062	46963
1256	1256 Östra Göinge	2062	15484
1257	1257 Örkelljunga	2062	11956
1260	1260 Bjuv	2062	20535
1261	1261 Kävlinge	2062	38773
1262	1262 Lomma	2062	29520
1263	1263 Svedala	2062	30135
1264	1264 Skurup	2062	20093
1265	1265 Sjöbo	2062	23378
1266	1266 Hörby	2062	18303
1267	1267 Höör	2062	20842
1270	1270 Tomelilla	2062	15763
1272	1272 Bromölla	2062	13399
1273	1273 Osby	2062	14299
1275	1275 Perstorp	2062	9212
1276	1276 Klippan	2062	20142
1277	1277 Åstorp	2062	21677
1278	1278 Båstad	2062	18534
1280	1280 Malmö	2062	450605
1281	1281 Lund	2062	153636
1282	1282 Landskrona	2062	55263
1283	1283 Helsingborg	2062	186270
1284	1284 Höganäs	2062	33286
1285	1285 Eslöv	2062	45752
1286	1286 Ystad	2062	37790
1287	1287 Trelleborg	2062	61758
1290	1290 Kristianstad	2062	98298
1291	1291 Simrishamn	2062	22202
1292	1292 Ängelholm	2062	53105
1293	1293 Hässleholm	2062	56427
1315	1315 Hylte	2062	10413
1380	1380 Halmstad	2062	129778
1381	1381 Laholm	2062	31591
1382	1382 Falkenberg	2062	57176
1383	1383 Varberg	2062	84098
1384	1384 Kungsbacka	2062	106198
1401	1401 Härryda	2062	48351
1402	1402 Partille	2062	49679
1407	1407 Öckerö	2062	14010
1415	1415 Stenungsund	2062	33086
1419	1419 Tjörn	2062	18651
1421	1421 Orust	2062	16500
1427	1427 Sotenäs	2062	10055
1430	1430 Munkedal	2062	11275
1435	1435 Tanum	2062	14378
1438	1438 Dals-Ed	2062	4698
1439	1439 Färgelanda	2062	6827
1440	1440 Ale	2062	41939
1441	1441 Lerum	2062	54361
1442	1442 Vårgårda	2062	14728
1443	1443 Bollebygd	2062	12086
1444	1444 Grästorp	2062	6975
1445	1445 Essunga	2062	6469
1446	1446 Karlsborg	2062	7124
1447	1447 Gullspång	2062	5119
1452	1452 Tranemo	2062	12931
1460	1460 Bengtsfors	2062	8704
1461	1461 Mellerud	2062	9236
1462	1462 Lilla Edet	2062	18407
1463	1463 Mark	2062	44159
1465	1465 Svenljunga	2062	12064
1466	1466 Herrljunga	2062	10440
1470	1470 Vara	2062	18178
1471	1471 Götene	2062	13541
1472	1472 Tibro	2062	12438
1473	1473 Töreboda	2062	9239
1480	1480 Göteborg	2062	725956
1481	1481 Mölndal	2062	87502
1482	1482 Kungälv	2062	63185
1484	1484 Lysekil	2062	14292
1485	1485 Uddevalla	2062	66625
1486	1486 Strömstad	2062	14506
1487	1487 Vänersborg	2062	42953
1488	1488 Trollhättan	2062	67440
1489	1489 Alingsås	2062	50314
1490	1490 Borås	2062	135874
1491	1491 Ulricehamn	2062	29200
1492	1492 Åmål	2062	11615
1493	1493 Mariestad	2062	26473
1494	1494 Lidköping	2062	45648
1495	1495 Skara	2062	19229
1496	1496 Skövde	2062	67840
1497	1497 Hjo	2062	10350
1498	1498 Tidaholm	2062	13096
1499	1499 Falköping	2062	35308
1715	1715 Kil	2062	12589
1730	1730 Eda	2062	8023
1737	1737 Torsby	2062	10153
1760	1760 Storfors	2062	3638
1761	1761 Hammarö	2062	19782
1762	1762 Munkfors	2062	3605
1763	1763 Forshaga	2062	11854
1764	1764 Grums	2062	8817
1765	1765 Årjäng	2062	8722
1766	1766 Sunne	2062	12725
1780	1780 Karlstad	2062	108429
1781	1781 Kristinehamn	2062	22893
1782	1782 Filipstad	2062	8887
1783	1783 Hagfors	2062	9279
1784	1784 Arvika	2062	26297
1785	1785 Säffle	2062	13685
1814	1814 Lekeberg	2062	11061
1860	1860 Laxå	2062	5270
1861	1861 Hallsberg	2062	17613
1862	1862 Degerfors	2062	9742
1863	1863 Hällefors	2062	6287
1864	1864 Ljusnarsberg	2062	4708
1880	1880 Örebro	2062	191893
1881	1881 Kumla	2062	26876
1882	1882 Askersund	2062	11742
1883	1883 Karlskoga	2062	31149
1884	1884 Nora	2062	11419
1885	1885 Lindesberg	2062	22823
1904	1904 Skinnskatteberg	2062	4562
1907	1907 Surahammar	2062	10763
1960	1960 Kungsör	2062	9459
1961	1961 Hallstahammar	2062	19141
1962	1962 Norberg	2062	5399
1980	1980 Västerås	2062	192034
1981	1981 Sala	2062	25198
1982	1982 Fagersta	2062	13671
1983	1983 Köping	2062	27850
1984	1984 Arboga	2062	15008
2021	2021 Vansbro	2062	6369
2023	2023 Malung-Sälen	2062	9859
2026	2026 Gagnef	2062	11250
2029	2029 Leksand	2062	17104
2031	2031 Rättvik	2062	11604
2034	2034 Orsa	2062	6878
2039	2039 Älvdalen	2062	7085
2061	2061 Smedjebacken	2062	11292
2062	2062 Mora	2062	21045
2080	2080 Falun	2062	66469
2081	2081 Borlänge	2062	54744
2082	2082 Säter	2062	11560
2083	2083 Hedemora	2062	14768
2084	2084 Avesta	2062	22686
2085	2085 Ludvika	2062	26287
2101	2101 Ockelbo	2062	5528
2104	2104 Hofors	2062	9605
2121	2121 Ovanåker	2062	10938
2132	2132 Nordanstig	2062	10068
2161	2161 Ljusdal	2062	17454
2180	2180 Gävle	2062	114400
2181	2181 Sandviken	2062	39838
2182	2182 Söderhamn	2062	22233
2183	2183 Bollnäs	2062	25076
2184	2184 Hudiksvall	2062	37518
2260	2260 Ånge	2062	7975
2262	2262 Timrå	2062	16102
2280	2280 Härnösand	2062	22625
2281	2281 Sundsvall	2062	101385
2282	2282 Kramfors	2062	15348
2283	2283 Sollefteå	2062	15476
2284	2284 Örnsköldsvik	2062	53065
2303	2303 Ragunda	2062	4744
2305	2305 Bräcke	2062	5514
2309	2309 Krokom	2062	16199
2313	2313 Strömsund	2062	10332
2321	2321 Åre	2062	14359
2326	2326 Berg	2062	7161
2361	2361 Härjedalen	2062	9838
2380	2380 Östersund	2062	70829
2401	2401 Nordmaling	2062	7383
2403	2403 Bjurholm	2062	2607
2404	2404 Vindeln	2062	5738
2409	2409 Robertsfors	2062	7249
2417	2417 Norsjö	2062	3592
2418	2418 Malå	2062	2641
2421	2421 Storuman	2062	5479
2422	2422 Sorsele	2062	2249
2425	2425 Dorotea	2062	2119
2460	2460 Vännäs	2062	10116
2462	2462 Vilhelmina	2062	5415
2463	2463 Åsele	2062	2600
2480	2480 Umeå	2062	162192
2481	2481 Lycksele	2062	11919
2482	2482 Skellefteå	2062	73563
2505	2505 Arvidsjaur	2062	5927
2506	2506 Arjeplog	2062	2145
2510	2510 Jokkmokk	2062	3960
2513	2513 Överkalix	2062	2421
2514	2514 Kalix	2062	13726
2518	2518 Övertorneå	2062	3250
2521	2521 Pajala	2062	4886
2523	2523 Gällivare	2062	15170
2560	2560 Älvsbyn	2062	6937
2580	2580 Luleå	2062	83700
2581	2581 Piteå	2062	42281
2582	2582 Boden	2062	26098
2583	2583 Haparanda	2062	8550
2584	2584 Kiruna	2062	20561
0114	0114 Upplands Väsby	2063	60933
0115	0115 Vallentuna	2063	46241
0117	0117 Österåker	2063	64299
0120	0120 Värmdö	2063	61489
0123	0123 Järfälla	2063	109072
0125	0125 Ekerö	2063	36288
0126	0126 Huddinge	2063	141032
0127	0127 Botkyrka	2063	132975
0128	0128 Salem	2063	22977
0136	0136 Haninge	2063	125676
0138	0138 Tyresö	2063	62176
0139	0139 Upplands-Bro	2063	40677
0140	0140 Nykvarn	2063	15752
0160	0160 Täby	2063	91776
0162	0162 Danderyd	2063	35961
